code,name,region_id,department_id,arrondissement_id,registered_voters,location_name,latitude,longitude
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0026,HANGAR PUBLIC DE ALEK FALATA / A,,,,148,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / ALEK FALATA,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0027,HANGAR PUBLIC DE BIANG / A,,,,121,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / ALEK-KOTOKO,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0028,ECOLE PUBLIQUE DE NAIRA DJIDDA / A,,,,241,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / ALMITERAP,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0029,ECOLE PUBLIQUE DE NAIRA DJIDDA / B,,,,225,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / ALMITERAP,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0030,HANGAR PUBLIC DE DOUBABEL GOSS / A,,,,410,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / AMANIKAIRE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0031,ECOLE PUBLIQUE DE DOROROYA / A,,,,265,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / AMCHEDIRE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0032,HANGAR PUBLIC DE SOUMOU / A,,,,275,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / AMCHEDIRE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0033,ECOLE PUBLIQUE D'AMCHILGA / A,,,,309,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / AMCHILGA,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0034,ECOLE PUBLIQUE D'AMCHILGA / B,,,,245,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / AMCHILGA,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0035,ECOLE PUBLIQUE D'AMDA GALGUI / A,,,,287,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / AMDA GALGUI,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0036,ECOLE PUBLIQUE D'AMKOUNDRO / A,,,,150,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / AMFARA,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0037,HANGAR PUBLIC D'AMKOUMBOULA / A,,,,261,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / AMKOUMBOULA,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0038,ECOLE PUBLIQUE D'AMSABANG / A,,,,386,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / AMSABANG,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0039,HANGAR PUBLIC D'AMSINENE / A,,,,266,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / AMSINENE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0040,ECOLE PUBLIQUE DE MADINA / A,,,,369,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / ARDEB WASSO,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0041,ECOLE PUBLIQUE DE MADINA / B,,,,270,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / ARDEB WASSO,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0042,ECOLE PUBLIQUE DE MADINA / C,,,,264,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / ARDEB WASSO,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0043,ECOLE PUBLIQUE DE NGREE / A,,,,255,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / ARDEBEE-BANASSET,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0044,MOSQUEE DE ATIME-FARA / A,,,,152,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / ATIME-FARA,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0045,ECOLE PUBLIQUE DE ATRI FALATA / A,,,,258,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / ATRI FALATA,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0046,ECOLE PUBLIQUE DES PARENTS DE,,,,295,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / BADRA,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0047,ECOLE PUBLIQUE DE NGARDOUGOUM / A,,,,358,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / BAGARA,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0048,HANGAR PUBLIC DE HIDILIDJE SALAMAT / A,,,,150,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / BAKELA,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0049,HANGAR PUBLIC DE BAKIE / A,,,,236,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / BAKIE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0050,HANGAR PUBLIC DE NGAIWA / A,,,,267,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / BALMA,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0051,ECOLE PUBLIQUE DE GLESSALAO / A,,,,133,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / BEDA I,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0052,MOSQUEE DE LABADO / A,,,,247,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / BEDAO,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0053,MOSQUEE DE MBE / A,,,,187,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / BEDAT II,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0054,HANGAR PUBLIC DE BELBELI / A,,,,209,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / BELBELI,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0055,ECOLE PUBLIQUE DE BIAMO / A,,,,367,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / BIAMO GEUISSIMO A ET B,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0056,ECOLE PUBLIQUE DE BIAMO / B,,,,332,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / BIAMO GEUISSIMO A ET B,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0057,ECOLE PUBLIQUE DE BIAMO / C,,,,326,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / BIAMO GEUISSIMO A ET B,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0058,ECOLE PUBLIQUE DE BIAMO / D,,,,330,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / BIAMO GEUISSIMO A ET B,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0059,ECOLE PUBLIQUE DE BIAMO / E,,,,269,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / BIAMO GEUISSIMO A ET B,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0060,HANGAR PUBLIC DE BIDEINE / A,,,,86,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / BIDEINE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0061,MOSQUEE DE BLAHE / A,,,,365,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / BLAHE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0062,HANGAR PUBLIC DE MBALAL / A,,,,252,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / BLALI,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0063,HANGAR PUBLIC DE BLAMTAGUI / A,,,,246,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / BLAMTAGUI,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0064,ECOLE PUBLIQUE DE BODO / A,,,,397,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / BODO FOUDA,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0065,ECOLE PUBLIQUE DE BODO / B,,,,316,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / BODO FOUDA,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0066,ECOLE PUBLIQUE DE BODO / C,,,,308,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / BODO FOUDA,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0067,ECOLE PUBLIQUE DE BODO / D,,,,304,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / BODO FOUDA,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0068,ECOLE PUBLIQUE DE BODO / E,,,,193,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / BODO FOUDA,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0069,ECOLE PUBLIQUE DE BOMBOYO / A,,,,295,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / BOMBOYO,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0070,MOSQUEE DE BON GOUR / A,,,,220,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / BON GOUR,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0071,MOSQUEE DE BON GOUR / B,,,,206,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / BON GOUR,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0072,ECOLE PUBLIQUE DE MALADI / A,,,,465,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / BONEWANE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0073,ECOLE PUBLIQUE DE NGOUMA / A,,,,421,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / BRATALIA KOTOKO,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0074,ECOLE PUBLIQUE DE NGOUMA / B,,,,375,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / BRATALIA KOTOKO,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0075,ECOLE PUBLIQUE DE NGOUMA / C,,,,321,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / BRATALIA KOTOKO,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0076,ECOLE PUBLIQUE DE NGOUMA / D,,,,344,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / BRATALIA KOTOKO,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0077,ECOLE PUBLIQUE DE NGOUMA / E,,,,232,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / BRATALIA KOTOKO,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0078,ECOLE PUBLIQUE DE MALTAM / A,,,,404,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / CAMP FONCTIONNAIRE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0079,ECOLE PUBLIQUE DE MALTAM / B,,,,344,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / CAMP FONCTIONNAIRE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0080,ECOLE PUBLIQUE DE MALTAM / C,,,,328,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / CAMP FONCTIONNAIRE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0081,ECOLE PUBLIQUE DE MALTAM / D,,,,355,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / CAMP FONCTIONNAIRE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0082,MAIRIE DE MAKARI / A,,,,443,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / CAMP FONCTIONNAIRE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0083,MAIRIE DE MAKARI / B,,,,430,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / CAMP FONCTIONNAIRE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0084,MAIRIE DE MAKARI / C,,,,404,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / CAMP FONCTIONNAIRE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0085,ECOLE PUBLIQUE DE MBLAME / A,,,,379,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / DAFOUK,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0086,ECOLE PUBLIQUE DE MBLAME / B,,,,289,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / DAFOUK,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0087,ECOLE PUBLIQUE DE NGOUT / A,,,,244,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / DAGLE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0088,ECOLE PUBLIQUE DE NGOUT / B,,,,256,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / DAGLE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0089,ECOLE PUBLIQUE DE SAGME / A,,,,171,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / DAGME,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0090,ECOLE PUBLIQUE DE DAGUE KOTOKO / A,,,,276,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / DAGUE ARABE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0091,ECOLE PUBLIQUE DE DAGUE KOTOKO / B,,,,263,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / DAGUE ARABE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0092,HANGAR PUBLIC DE DAMBA I / A,,,,141,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / AMKINDING I,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0093,HANGAR PUBLIC DE NDAGA / A,,,,242,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / DANCHAK,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0094,ECOLE PUBLIQUE DE MARGUI / A,,,,238,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / DARAGA,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0095,HANGAR PUBLIC DE NGONFLA / A,,,,176,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / DEHERE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0096,ECOLE PUBLIQUE DE FADJE / A,,,,257,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / DEI I,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0097,ECOLE PUBLIQUE DE NDJAMENA KOTOKO / A,,,,209,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / DEI II,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0098,ECOLE PUBLIQUE DE ZAMANE / A,,,,219,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / DELEBE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0099,ECOLE PUBLIQUE DE ZAMANE / B,,,,209,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / DELEBE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0100,ECOLE PUBLIQUE DE DILDIL FALATA / A,,,,221,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / DIDIL BANASSET,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0101,ECOLE PUBLIQUE DE DIGAM / A,,,,441,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / DIGAM,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0102,ECOLE PUBLIQUE DE DIGAM / B,,,,31,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / DIGAM,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0103,ECOLE PUBLIQUE DE WOULKY / A,,,,423,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / DIGAM,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0104,ECOLE PUBLIQUE DE WOULKY / B,,,,88,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / DIGAM,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0105,ECOLE PUBLIQUE DE DOLE / A,,,,347,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / DIGAM MADIA,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0106,HANGAR PUBLIC DE DILDIL FALATA / A,,,,199,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / DILDIL FALATA,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0107,ECOLE PUBLIQUE DE DJIDANSAMA / A,,,,350,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / DJADJA KAYA II,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0108,ECOLE PUBLIQUE DE MANAWADJI / A,,,,250,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / DOLE NAGA,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0109,ECOLE PUBLIQUE DE MANAWADJI / B,,,,207,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / DOLE NAGA,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0110,HANGAR PUBLIC DE KRENACK ARABE / A,,,,164,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / DOUBABE RASSALFIL,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0111,ECOLE PUBLIQUE DE MEIRAHA / A,,,,170,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / DOUELOU I,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0112,MOSQUEE DE DOUGMO I / A,,,,366,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / DOUGMO I,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0113,MOSQUEE DE DOUGMO I / B,,,,242,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / DOUGMO I,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0114,HANGAR PUBLIC DE DOUGMO III / A,,,,120,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / DOUGMO III,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0115,ECOLE PUBLIQUE DES PARENTS DE SEHEBA,,,,379,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / DOUMAN,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0116,HANGAR PUBLIC DE MANIGAIDE / A,,,,215,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / FADJE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0117,HANGAR PUBLIC DE MANIGAIDE / B,,,,169,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / FADJE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0118,HANGAR PUB LIC DE NAIRA / A,,,,210,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / FADJE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0119,ECOLE PUBLIQUE DE FADJE KOTOKO / A,,,,195,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / FADJE KOTOKO,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0120,HANGAR PUBLIC DE KRENACK FARCH I / A,,,,308,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / FARCH I,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0121,ECOLE PUBLIQUE DE SOUNGOURA / A,,,,277,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / FROUHOURI,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0122,ECOLE PUBLIQUE DE KOKIO / A,,,,372,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / GAMBAROU ARABE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0123,ECOLE PUBLIQUE DE WOULKIO KALE / A,,,,298,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / GLAO,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0124,HANGAR PUBLIC DE OUROGOULMO / A,,,,178,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / GLAO I,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0125,ECOLE PUBLIQUE DE GOLALA / A,,,,322,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / GOLALA,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0126,INSPECTION PRIMAIRE DE MAKARI / A,,,,412,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / GOSLO A,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0127,INSPECTION PRIMAIRE DE MAKARI / B,,,,230,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / GOSLO A,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0128,INSPECTION PRIMAIRE DE MAKARI / C,,,,237,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / GOSLO A,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0129,ECOLE PUBLIQUE DE HERASS / A,,,,244,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / GOULOUMBO,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0130,ECOLE PUBLIQUE DE GUELALA / A,,,,249,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / GUELALA,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0131,MOSQUEE DE HERDIBE / A,,,,161,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / HERDIBE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0132,ECOLE PUBLIQUE DE HISSEINIE / A,,,,85,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / HISSEINIE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0133,HANGAR PUBLIC DE KACHALLA / A,,,,122,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / KACHALLA,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0134,ECOLE PUBLIQUE DE KAOUSSE / A,,,,400,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / KAOUSSE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0135,HANGAR PUBLIC DE KASSIBE / A,,,,144,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / KASSIBE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0136,HANGAR PUBLIC DE KRENACK MBARMA / A,,,,208,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / KRENACK,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0137,HANGAR PUBLIC DE LAFIA / A,,,,190,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / LAFIA I,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0138,HANGAR PUBLIC DE LAFIA KOTOKO / A,,,,274,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / LAFIA KAWALME,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0139,HANGAR PUBLIC DE WACHAMO / A,,,,192,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / LAFIA KRENAK,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0140,HANGAR PUBLIC DE MAFOUFOU / A,,,,328,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / LAGOS,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0141,HANGAR PUBLIC DE MAFOUFOU / B,,,,340,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / LAGOS,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0142,ECOLE PUBLIQUE DE LARISKY / A,,,,157,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / LARISKY,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0143,HANGAR PUBLIC DE LOGOYA / A,,,,327,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / LOGOYA,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0144,ECOLE PUBLIQUE DE MADA / A,,,,411,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / MADA I,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0145,ECOLE PUBLIQUE DE MADA / B,,,,353,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / MADA I,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0146,ECOLE PUBLIQUE DE MADA / C,,,,137,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / MADA I,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0147,ECOLE PUBLIQUE DE MADANDOUGOUROU /,,,,216,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / MADANDOUGOUROU,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0148,HANGAR PUBLIC DE MAFANDE / A,,,,55,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / MAFANDE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0149,ECOLE PUBLIQUE DE MALIE / A,,,,223,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / MAGUEL,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0150,ANTENNE ELECAM DE MAKARI / A,,,,425,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / GENDARMERIE ET POLICE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0151,ANTENNE ELECAM DE MAKARI / B,,,,351,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / GENDARMERIE ET POLICE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0152,ANTENNE ELECAM DE MAKARI / C,,,,350,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / GENDARMERIE ET POLICE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0153,ECOLE PUBLIQUE DE MASSAKY / A,,,,390,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / MASSAKY I,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0154,ECOLE PUBLIQUE DE MASSAKY / B,,,,337,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / MASSAKY I,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0155,ECOLE PUBLIQUE DE MASSIO / A,,,,281,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / MASSIO,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0156,HANGAR PUBLIC DE NOUAR / A,,,,217,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / MBIRTCHA,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0157,HANGAR PUBLIC DE SOUARGUE / A,,,,223,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / MBRATALLA ARABE,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0158,HANGAR PUBLIC DE MELEKI / A,,,,334,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / MECHIMALE-SALAMIT,,
ELECAM-2025-EN-LOGONE-ET-CHARI-MAKARI-0159,HANGAR PUBLIC DE MESSIO / A,,,,146,EXTREME-NORD / LOGONE-ET-CHARI / MAKARI / MESSIO,,
